Organisation Name,Purchase Order Number,Order Date,Total Value,Supplier Name,Account Name,Service
Rochdale Borough Council,x1020030,15/04/2020,"£151,500.00",CHOICES HOME FOR CHILDREN,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020031,15/04/2020,"£5,160.00",JMHA,ALLOWANCES,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020032,15/04/2020,"£175,000.00",CAMBIAN CHILDCARE LIMITED,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020033,15/04/2020,"£189,000.00",INSPIRE CHILDRENS SERVICES LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020034,15/04/2020,"£323,500.00",BRANAS ISAF LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020035,15/04/2020,"£169,500.00",SANDCASTLE CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020036,15/04/2020,"£47,500.00",SANDCASTLE CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020037,15/04/2020,"£188,000.00",SANDCASTLE CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1086790,14/04/2020,"£20,300.00",VIVEDIA LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086796,14/04/2020,"£65,000.00",WHISTL UK LTD,TRANSACTIONS-EXPENDITURE,CONTROL ACCOUNT
Rochdale Borough Council,d1086798,14/04/2020,"£14,298.00",JCA LTD,EQUIPMENT - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3003516,14/04/2020,"£10,000.00",ROCHDALE ELECTRICAL DISTRIBUTORS,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003518,14/04/2020,"£10,000.00",R & M ROOFING & BUILDING SUPPLIES LTD,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003519,14/04/2020,"£10,000.00",R & M ROOFING & BUILDING SUPPLIES LTD,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,e1030171,14/04/2020,"£20,868.00",WITHERSLACK GROUP,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030182,14/04/2020,"£11,970.00",KEYS  GROUP PCE HOLDINGS LTD,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030188,14/04/2020,"£20,729.00",CAMBIAN CHILDCARE LIMITED,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,ph104288,14/04/2020,"£10,948.80",GREATER MANCHESTER MENTAL HEALTH NHS,CONTRACTED SERVICES,PUBLIC HEALTH
Rochdale Borough Council,x1019991,14/04/2020,"£272,000.00",WITHERSLACK INTEGRATED PROVISION,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019992,14/04/2020,"£208,500.00",THE TOGETHER TRUST,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019993,14/04/2020,"£242,500.00",CAMBIAN CHILDCARE LIMITED,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019994,14/04/2020,"£141,000.00",PEBBLES CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019995,14/04/2020,"£20,500.00",SANDCASTLE CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019996,14/04/2020,"£182,500.00",COURTYARD CARE LIMITED,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019997,14/04/2020,"£195,000.00",BRYN MELYN CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019998,14/04/2020,"£310,500.00",SANDCASTLE CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019999,14/04/2020,"£214,000.00",MEADOWS CARE LIMITED,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020000,14/04/2020,"£222,000.00",SANDCASTLE CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020001,14/04/2020,"£173,500.00",ROC NORTHWEST LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020002,14/04/2020,"£203,500.00",TIMEOUT CHILDRENS HOMES LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1020003,14/04/2020,"£149,000.00",HEXAGON CARE SERVICES LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1086781,09/04/2020,"£78,313.00",EXCLUSEC,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002336,09/04/2020,"£57,500.00",GRAVITAS RECRUITMENT GROUP,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002337,09/04/2020,"£80,625.00",STHREE PARTNERSHIP LLP,AGENCY STAFF,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3003513,09/04/2020,"£19,900.00",FISHERS CLEANING SERVICES LIMITED,CLEANING AND DOMESTIC SUPPLIES,ECONOMY DIRECTORATE
Rochdale Borough Council,d3003514,09/04/2020,"£20,500.00",ARROW BUSINESS COMMUNICATIONS LTD,TELEPHONE EXPENDITURE,ECONOMY DIRECTORATE
Rochdale Borough Council,d4002742,09/04/2020,"£16,750.00",MDS HEALTHCARE LTD,EQUIPMENT - GENERAL,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,e1030159,09/04/2020,"£5,528.00",BROWNE JACOBSON,COSTS MET BY SCHOOL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030164,09/04/2020,"£41,144.00",ROSSENDALE SCHOOL PRIORY,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030165,09/04/2020,"£43,072.00",ROSSENDALE SCHOOL PRIORY,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,e1030166,09/04/2020,"£46,288.00",ROSSENDALE SCHOOL PRIORY,OTHER LA`S - SEN PROVISION,EARLY HELP AND SCHOOLS
Rochdale Borough Council,l1003611,09/04/2020,"£6,850.85",ALPHATECH PRINT AND DATA SERVICES LTD,PRINTING & STATIONERY,RESOURCES
Rochdale Borough Council,ph104281,09/04/2020,"£17,133.13",SAFENET DOMESTIC ABUSE SERVICE,PH OTHER CONTRACTS,PUBLIC HEALTH
Rochdale Borough Council,ph104283,09/04/2020,"£20,000.00",CARTWHEEL ARTS,EXPENSES - GENERAL,PUBLIC HEALTH
Rochdale Borough Council,s1025882,09/04/2020,"£11,400.00",PREPAID FINANCIAL SERVICES,CONTRACTED SERVICES,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025883,09/04/2020,"£11,400.00",PREPAID FINANCIAL SERVICES,CONTRACTED SERVICES,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,w1002084,09/04/2020,"£488,440.00",THE PENNINE ACUTE HOSPITALS NHS TRUST,CONTRACTS,BETTER CARE FUND POOLED BUDGET
Rochdale Borough Council,w1002085,09/04/2020,"£60,000.00",LBPM LTD,CONSULTANT FEES,COMMISSIONING AND STATUTORY
Rochdale Borough Council,w1002086,09/04/2020,"£75,000.00",LBPM LTD,CONSULTANT FEES,COMMISSIONING AND STATUTORY
Rochdale Borough Council,x1019980,09/04/2020,"£10,155.00",STONE COMPUTERS LIMITED,IT EQUIPMENT,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1019983,09/04/2020,"£5,450.00",CHANGES SUPPORT LTD,YOUNG PEOPLES RENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019985,09/04/2020,"£17,333.00",LINK4LIFE CHARITY,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086732,08/04/2020,"£6,050.00",GC MINI BUS SERVICES,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086734,08/04/2020,"£12,700.00",PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086735,08/04/2020,"£11,500.00",PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086736,08/04/2020,"£12,700.00",PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086737,08/04/2020,"£12,100.00",PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086738,08/04/2020,"£11,500.00",PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086739,08/04/2020,"£13,200.00",PREMIERESHOW LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086758,08/04/2020,"£11,000.00",COACH OPTIONS LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086759,08/04/2020,"£11,500.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086760,08/04/2020,"£11,500.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086761,08/04/2020,"£11,000.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086762,08/04/2020,"£11,000.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086763,08/04/2020,"£11,500.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086764,08/04/2020,"£11,100.00",DALE INDUSTRIAL SERVICES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086765,08/04/2020,"£12,200.00",ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086766,08/04/2020,"£12,500.00",ROYTON MINIBUSES LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086767,08/04/2020,"£8,500.00",GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086768,08/04/2020,"£8,900.00",GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086769,08/04/2020,"£8,700.00",GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086770,08/04/2020,"£13,500.00",GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086771,08/04/2020,"£12,500.00",GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086772,08/04/2020,"£8,800.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086773,08/04/2020,"£9,800.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086774,08/04/2020,"£9,500.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086775,08/04/2020,"£12,000.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086776,08/04/2020,"£9,200.00",OLYMPIC EXECUTIVE TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086777,08/04/2020,"£9,500.00",DK MINIBUSES LTD,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086778,08/04/2020,"£11,300.00",COACH OPTIONS LIMITED,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086730,08/04/2020,"£8,550.00",FABRICATIONS NORTH EAST LTD,ROADWORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086740,08/04/2020,"£15,302.66",VICTIM SUPPORT,GRANTS TO THE NON VOLUNTARY SECTOR,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086748,08/04/2020,"£17,850.00",SSI SCHAEFER LIMITED,PURCHASE OF FURNITURE AND EQUIPMENT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002330,08/04/2020,"£28,020.00",DAISY CORPORATE SERVICES TRADING LTD,IT MAINTENANCE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002331,08/04/2020,"£25,109.00",GAMMA BUSINESS COMMUNICATIONS,TELEPHONE EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002332,08/04/2020,"£46,924.00",GAMMA BUSINESS COMMUNICATIONS,TELEPHONE EXPENDITURE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002334,08/04/2020,"£9,863.40",GRAVITAS RECRUITMENT GROUP,RECRUITMENT AGENCY FEES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3003503,08/04/2020,"£8,200.00",TALKTALK BUSINESS,TELEPHONE EXPENDITURE,ECONOMY DIRECTORATE
Rochdale Borough Council,d3003506,08/04/2020,"£24,758.94",DFP SERVICES LTD,PROPERTY - WORKS ELEMENT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003510,08/04/2020,"£5,000.00",IRWELL STREET METALS,REFUSE DISPOSAL,ECONOMY DIRECTORATE
Rochdale Borough Council,f1008903,08/04/2020,"£5,000.00",MS LOUISE QUIGLEY,PROFESSIONAL FEES,RESOURCES
Rochdale Borough Council,s1025874,08/04/2020,"£110,000.00",ROSS CARE,ADAPTATIONS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025875,08/04/2020,"£45,000.00",SHERIDAN LIFTS LTD,MAINTENANCE STAIRLIFTS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025876,08/04/2020,"£120,000.00",ELDERCARE UK LTD,SERVICE LEVEL AGREEMENTS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,s1025878,08/04/2020,"£10,497.97",ELDERCARE UK LTD,SERVICE LEVEL AGREEMENTS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d1086701,07/04/2020,"£11,000.00",D H MINICOACH HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086702,07/04/2020,"£11,000.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086703,07/04/2020,"£11,000.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086704,07/04/2020,"£11,500.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086705,07/04/2020,"£11,100.00",J AND S TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086706,07/04/2020,"£11,000.00",D H MINICOACH HIRE,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086711,07/04/2020,"£17,000.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086713,07/04/2020,"£7,800.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086714,07/04/2020,"£16,600.00",CAR 2000 HEYWOOD LLP,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086716,07/04/2020,"£55,871.40",ROCHDALE HOUSING INITIATIVE,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086717,07/04/2020,"£27,366.96",ROCHDALE HOUSING INITIATIVE,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086718,07/04/2020,"£22,577.28",ROCHDALE HOUSING INITIATIVE,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086719,07/04/2020,"£45,000.00",ROCHDALE HOUSING INITIATIVE,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086720,07/04/2020,"£50,000.00",ROCHDALE HOUSING INITIATIVE,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086721,07/04/2020,"£35,213.47",ROCHDALE HOUSING INITIATIVE,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086722,07/04/2020,"£70,000.00",THE BOND BOARD LIMITED,GRANTS TO OTHER BODIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086723,07/04/2020,"£25,000.00",THE BOND BOARD LIMITED,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086724,07/04/2020,"£31,200.00",OLDHAM AND ROCHDALE GROUNDWORK TRUST LTD,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002328,07/04/2020,"£7,275.00",DATA SPACE LTD,DATA COLLECTION,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d3003486,07/04/2020,"£74,917.51",BBR ROOFING LTD,MINOR BUILDING WORKS,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003487,07/04/2020,"£250,000.00",NSL LIMITED,CAR PARKING CONTRACT,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003488,07/04/2020,"£7,500.00",EQUITA LIMITED,TRANSACTIONS-EXPENDITURE,CONTROL ACCOUNT
Rochdale Borough Council,d3003489,07/04/2020,"£9,000.00",PATROL,EQUIPMENT - GENERAL,PROPERTY AND HIGHWAYS
Rochdale Borough Council,d3003499,07/04/2020,"£5,000.00",IRWELL STREET METALS,REFUSE DISPOSAL,ECONOMY DIRECTORATE
Rochdale Borough Council,d4002737,07/04/2020,"£120,136.56",EXCLUSEC,SECURITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1030150,07/04/2020,"£5,654.88",BIRTENSHAW HALL SCHOOL,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,w1002082,07/04/2020,"£100,000.08",POSSABILITIES CIC TRADING,INDIVIDUAL SERVICE FUND,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,w1002083,07/04/2020,"£60,000.00",POSSABILITIES CIC TRADING,SOCIAL SERVICES OTHER,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,x1019969,07/04/2020,"£8,140.00",CARTWHEEL ARTS,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,x1019971,07/04/2020,"£109,540.17",BURY MBC,PROFESSIONAL FEES,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019976,07/04/2020,"£5,527.40",ROSS CARE,EQUIPMENT - GENERAL,EARLY HELP AND SCHOOLS
Rochdale Borough Council,d1086688,06/04/2020,"£69,460.00",RUSHTONS DEVELOPMENTS LTD,PROPERTY REFURBISHMENT (HOUSING),NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086699,06/04/2020,"£133,275.00",FORMIDABLE CAPITAL ASSETS LTD,MINOR BUILDING WORKS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002310,06/04/2020,"£9,695.00",DATA SPACE LTD,DATA COLLECTION,RESOURCES
Rochdale Borough Council,d2002311,06/04/2020,"£7,965.00",DATA SPACE LTD,DATA COLLECTION,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d2002317,06/04/2020,"£47,353.00",AGILISYS LIMITED,AGILISYS CONTRACT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002322,06/04/2020,"£586,343.00",AGILISYS LIMITED,AGILISYS CONTRACT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002323,06/04/2020,"£586,343.00",AGILISYS LIMITED,AGILISYS CONTRACT,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002325,06/04/2020,"£7,205.00",DATA SPACE LTD,DATA COLLECTION,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d2002326,06/04/2020,"£56,407.66",PHOENIX SOFTWARE LIMITED,SOFTWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d3003479,06/04/2020,"£9,000.00",G2 RECRUITMENT SOLUTIONS LTD,AGENCY STAFF,ECONOMY DIRECTORATE
Rochdale Borough Council,d3003480,06/04/2020,"£6,000.00",SAFEGARD SOLUTIONS LTD,REPAIRS & ALTS OF BUILDINGS,ECONOMY DIRECTORATE
Rochdale Borough Council,d3003480,06/04/2020,"£6,000.00",SAFEGARD SOLUTIONS LTD,REPAIRS & ALTS OF BUILDINGS,ECONOMY DIRECTORATE
Rochdale Borough Council,f1008894,06/04/2020,"£46,737.00",BLOOM PROCUREMENT SERVICES LTD,AGENCY STAFF,RESOURCES
Rochdale Borough Council,f1008895,06/04/2020,"£46,737.00",BLOOM PROCUREMENT SERVICES LTD,AGENCY STAFF,RESOURCES
Rochdale Borough Council,f1008896,06/04/2020,"£28,043.00",BLOOM PROCUREMENT SERVICES LTD,AGENCY STAFF,RESOURCES
Rochdale Borough Council,w1002080,06/04/2020,"£450,000.00",NORTON GRANGE HOTEL AND SPA,SPECIAL PLACEMENTS,COMMISSIONING AND STATUTORY
Rochdale Borough Council,w1002081,06/04/2020,"£100,000.00",NHS HEYWOOD MIDDLETON AND ROCHDALE CCG,SERVICE LEVEL AGREEMENTS,COMMISSIONING AND STATUTORY
Rochdale Borough Council,x1019960,06/04/2020,"£14,150.00",STEPPING STONE PROJECTS,YOUNG PEOPLES RENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019961,06/04/2020,"£6,022.00",INTACT PROJECTS LTD,YOUNG PEOPLES RENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d2002296,03/04/2020,"£370,300.00",EUROPEAN ELECTRONIQUE LTD,PURCHASE OF ICT HARDWARE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d2002297,03/04/2020,"£52,620.07",OXFORD COMPUTER CONSULTANTS LIMITED,IT MAINTENANCE,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,d2002298,03/04/2020,"£10,000.00",ACTION TOGETHER,ACTIVITIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4002720,03/04/2020,"£25,600.00",MDS HEALTHCARE LTD,CONSUMABLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d4002721,03/04/2020,"£5,794.20",MDS HEALTHCARE LTD,CONSUMABLES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,e1030148,03/04/2020,"£9,013.40",BEVAN BRITTAN LLP,ACTIVITIES,EARLY HELP AND SCHOOLS
Rochdale Borough Council,f1008893,03/04/2020,"£104,104.25",TRAFFORD MBC,OTHER LOCAL AUTHORITIES,RESOURCES
Rochdale Borough Council,r1002587,03/04/2020,"£11,000.00",PENNINE PROSPECTS,GRANTS TO THE NON VOLUNTARY SECTOR,ECONOMY DIRECTORATE
Rochdale Borough Council,s1025862,03/04/2020,"£9,250.00",PENNINE CARE NHS,RENTS,ADULT CARE LCO FUNCTIONS
Rochdale Borough Council,x1019945,03/04/2020,"£9,750.00",CAPSTONE FOSTER CARE,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019946,03/04/2020,"£21,580.00",SAFEHOUSES FOSTERING,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019947,03/04/2020,"£7,750.00",THE ADOLESCENT AND CHILDRENS TRUST,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019949,03/04/2020,"£11,100.00",FIRST AFFINITY FOSTERING SERVICES LTD,FOSTER PARENTS BASIC ALLOWANCE,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019952,03/04/2020,"£21,500.00",LIFETIME OPPORTUNITIES,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019953,03/04/2020,"£16,530.00",BRYN MELYN CARE LTD,EBD (EMOT & BEHAV DIFF) PLACEMENTS,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,x1019955,03/04/2020,"£25,000.00",HAMPTONS RESOURCING LTD,AGENCY STAFF,CHILDREN’S SOCIAL CARE
Rochdale Borough Council,d1086643,02/04/2020,"£11,400.00",GPD TRAVEL,TAXI HIRE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086635,02/04/2020,"£40,276.78",OLDHAM AND ROCHDALE GROUNDWORK TRUST LTD,CAPITAL SALARIES,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086638,02/04/2020,"£36,416.00",TRANSPORT FOR GREATER MANCHESTER,BUS EXPENSES,ECONOMY DIRECTORATE
Rochdale Borough Council,d1086640,02/04/2020,"£5,000.00",ACCESS INTELLIGENCE MEDIA AND COMM LTD,PUBLICITY,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086654,02/04/2020,"£5,952.00",THE SANCTUARY TRUST,PROJECTS,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086657,02/04/2020,"£10,000.00",ROCHDALE HOUSING INITIATIVE,EXPENSES - GENERAL,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086658,02/04/2020,"£20,000.00",TLC GARDEN SERVICES,ENVIRONMENTAL WORKS LANDSCAPE,NEIGHBOURHOODS AND ENVIRONMENT
Rochdale Borough Council,d1086660,02/04/2020,"£10,000.00",DICK WHITTINGTON GUEST HOUSE,ACCOMMODATION,NEIGHBOURHOODS AND ENVIRONMENT
